subject,my_mac,their_mac,rssi,local_time
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683312829
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-98,1683312859
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-96,1683312950
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-86,1683313040
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683313071
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-85,1683313101
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683313101
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-96,1683313162
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-93,1683313192
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-96,1683313222
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683313373
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683313434
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-96,1683313434
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-96,1683313464
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-87,1683313464
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-89,1683313494
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-89,1683313525
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-94,1683313555
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-90,1683313585
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-84,1683313615
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-89,1683313645
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-97,1683313675
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-87,1683313675
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-94,1683313706
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-90,1683313736
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-98,1683313796
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-91,1683313796
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-95,1683313826
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-97,1683313886
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-86,1683313916
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-95,1683313946
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314037
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-90,1683314068
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-90,1683314068
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-90,1683314098
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-99,1683314098
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314128
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314158
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-96,1683314188
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-93,1683314249
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-94,1683314279
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-95,1683314279
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-85,1683314370
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-86,1683314401
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-96,1683314401
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314431
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-95,1683314431
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-94,1683314491
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-96,1683314521
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683314613
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-93,1683314643
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-95,1683314643
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314673
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-92,1683314703
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-96,1683314703
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314734
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314764
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683314794
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-97,1683314854
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-90,1683314976
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-89,1683315006
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:FA,-97,1683315006
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-89,1683315036
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-94,1683315066
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AD,-98,1683315097
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-94,1683315097
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683315188
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683315248
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-93,1683315308
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683315308
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-93,1683315339
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683315339
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-91,1683315369
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-95,1683315369
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-89,1683315429
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-96,1683315460
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-95,1683315460
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-91,1683315490
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-90,1683315520
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-93,1683315792
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-93,1683315822
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-97,1683315852
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-94,1683315852
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-83,1683315882
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-89,1683315913
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-87,1683316004
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-91,1683316246
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-91,1683316337
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-91,1683316549
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-86,1683316579
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-88,1683316609
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683316640
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-97,1683316640
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-94,1683316670
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-94,1683316700
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-100,1683317819
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-93,1683318031
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-86,1683318061
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C8,-94,1683318182
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683318273
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-82,1683318304
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-85,1683318334
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-93,1683318455
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-94,1683318666
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683318696
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-97,1683318727
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683318877
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683318907
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683318938
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683319149
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683319210
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-91,1683319604
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683319635
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-97,1683319665
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683319695
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683319725
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-89,1683319755
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683320178
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683320511
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-98,1683320571
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-97,1683320601
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-93,1683320783
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683321115
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-92,1683321145
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-94,1683321175
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:FA,-94,1683321205
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-99,1683321296
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-94,1683321296
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-94,1683321478
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-87,1683321569
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-92,1683321599
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C3,-89,1683321629
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-95,1683321750
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-94,1683321811
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-90,1683321901
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-87,1683321962
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-91,1683322023
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-91,1683322053
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-80,1683322144
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-77,1683322174
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-80,1683322205
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-92,1683322205
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-74,1683322235
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-77,1683322265
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-94,1683322265
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-80,1683322295
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-96,1683322325
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-98,1683322416
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-95,1683322688
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-97,1683322688
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:C0,-95,1683322688
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-94,1683322779
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:AC,-99,1683322779
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:31:18,-97,1683322899
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-89,1683322930
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,-96,1683322960
,6C:B2:FD:CE:31:0C,6C:B2:FD:CE:2D:F5,
