subject,my_mac,their_mac,rssi,local_time
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-83,1683292622
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-85,1683292622
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683292622
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-85,1683292652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-89,1683292652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-85,1683292652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-75,1683292652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-95,1683292682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-89,1683292682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-91,1683292682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-93,1683292743
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-85,1683292743
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-93,1683292773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683292773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-93,1683292773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683292773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-98,1683292803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-96,1683292803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-96,1683292803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-92,1683292834
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-92,1683292834
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-94,1683292834
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-85,1683292834
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-90,1683292834
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-100,1683292864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-97,1683292864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683292864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683292864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-82,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-91,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-80,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-79,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-75,1683292894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-80,1683292924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-89,1683292924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-97,1683292924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683292924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-75,1683292924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683292955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-75,1683292955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-89,1683292985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-90,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-94,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-93,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-85,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-93,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-77,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683293016
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-85,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-82,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-87,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-85,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CC,-99,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683293046
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-95,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-95,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683293076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:96,-95,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-96,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-97,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-99,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-96,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-92,1683293106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-84,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-79,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-93,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-94,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-89,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-86,1683293137
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-87,1683293167
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-84,1683293167
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-85,1683293167
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683293167
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683293167
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-76,1683293198
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-85,1683293198
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683293198
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683293228
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683293228
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-93,1683293228
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-94,1683293228
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-94,1683293258
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-91,1683293258
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-91,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-95,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-85,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-83,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-87,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-85,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-80,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-86,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-87,1683293289
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-97,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-95,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-90,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:96,-97,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-88,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-85,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-87,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-79,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-87,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-90,1683293319
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-96,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-90,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-87,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-90,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-83,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-81,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-91,1683293349
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-89,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-87,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-96,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-92,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-74,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-83,1683293379
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-88,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-95,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-92,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-97,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-74,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-84,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683293410
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683293440
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-86,1683293440
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-86,1683293440
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-73,1683293440
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-86,1683293470
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-80,1683293470
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683293500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683293500
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-76,1683293530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-92,1683293530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-97,1683293530
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-95,1683293560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-91,1683293560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-77,1683293560
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-78,1683293591
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683293591
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E3,-96,1683293591
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-89,1683293591
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-95,1683293591
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-89,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-95,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-89,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-86,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-94,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-94,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-79,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-88,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-96,1683293621
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-93,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-93,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-96,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-95,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-82,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-87,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683293652
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-94,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-97,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-95,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-83,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-85,1683293682
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-96,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-83,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-96,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-94,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-98,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-81,1683293712
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-92,1683293743
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-74,1683293743
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-93,1683293743
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-97,1683293773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-91,1683293773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683293773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-76,1683293773
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683293803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-89,1683293803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-89,1683293803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-77,1683293803
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683293833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683293833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-83,1683293833
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-99,1683293864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-99,1683293864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-90,1683293864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-95,1683293864
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-91,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-86,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-91,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-95,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-89,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-88,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-100,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-92,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-96,1683293894
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-92,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-91,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-93,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-91,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-91,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-95,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-89,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-96,1683293924
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-91,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-91,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-88,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-92,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-91,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-89,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-97,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683293955
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-88,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-89,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-98,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-90,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-80,1683293985
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-94,1683294015
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294015
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683294015
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-87,1683294015
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-81,1683294015
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-93,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-90,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-93,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-85,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-95,1683294045
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-90,1683294076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-84,1683294076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294076
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-91,1683294106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-95,1683294106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-96,1683294106
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-95,1683294136
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294136
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C0,-92,1683294136
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-89,1683294136
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-95,1683294136
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-89,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-95,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-95,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-93,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-83,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-93,1683294166
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-88,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:CA,-99,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-95,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-89,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-84,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:E7,-97,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-85,1683294197
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-88,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-92,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-91,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-87,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-86,1683294227
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-94,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-87,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-90,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B4,-90,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-96,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-85,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-80,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294257
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B5,-92,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:31:8,-89,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AC,-94,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-96,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C2,-90,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-89,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-94,1683294287
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:AD,-97,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-92,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A7,-89,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:C8,-95,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:BC,-92,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:9D,-90,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:B2,-68,1683294318
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:A5,-96,1683294348
,6C:B2:FD:CE:2D:F5,6C:B2:FD:CE:2D:FF,-95,1683294348
