subject,my_mac,data_type,data_value,local_time
,6C:B2:FD:CE:31:0C,deg_c,30.75,1683325962
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683325962
,6C:B2:FD:CE:31:0C,xl,0.00,1683325930
,6C:B2:FD:CE:31:0C,xl,0.00,1683326076
,6C:B2:FD:CE:31:0C,xl,0.00,1683326141
,6C:B2:FD:CE:31:0C,deg_c,29.75,1683326262
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683326262
,6C:B2:FD:CE:31:0C,xl,0.00,1683326204
,6C:B2:FD:CE:31:0C,xl,0.00,1683326265
,6C:B2:FD:CE:31:0C,xl,0.00,1683326326
,6C:B2:FD:CE:31:0C,xl,0.00,1683326388
,6C:B2:FD:CE:31:0C,xl,0.00,1683326454
,6C:B2:FD:CE:31:0C,deg_c,29.25,1683326562
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683326562
,6C:B2:FD:CE:31:0C,xl,0.00,1683326536
,6C:B2:FD:CE:31:0C,xl,0.00,1683326596
,6C:B2:FD:CE:31:0C,xl,0.00,1683326738
,6C:B2:FD:CE:31:0C,xl,0.00,1683326798
,6C:B2:FD:CE:31:0C,deg_c,29.00,1683326862
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683326862
,6C:B2:FD:CE:31:0C,xl,0.00,1683326858
,6C:B2:FD:CE:31:0C,xl,0.00,1683326920
,6C:B2:FD:CE:31:0C,deg_c,28.25,1683327162
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683327162
,6C:B2:FD:CE:31:0C,xl,0.00,1683327158
,6C:B2:FD:CE:31:0C,xl,0.00,1683327318
,6C:B2:FD:CE:31:0C,deg_c,27.00,1683327462
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683327462
,6C:B2:FD:CE:31:0C,xl,0.00,1683327446
,6C:B2:FD:CE:31:0C,xl,0.00,1683327561
,6C:B2:FD:CE:31:0C,deg_c,26.25,1683327762
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683327762
,6C:B2:FD:CE:31:0C,deg_c,24.25,1683328062
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683328062
,6C:B2:FD:CE:31:0C,xl,0.00,1683328112
,6C:B2:FD:CE:31:0C,xl,0.00,1683328259
,6C:B2:FD:CE:31:0C,deg_c,24.75,1683328362
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683328362
,6C:B2:FD:CE:31:0C,xl,0.00,1683328474
,6C:B2:FD:CE:31:0C,xl,0.00,1683328582
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683328662
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683328662
,6C:B2:FD:CE:31:0C,xl,0.00,1683328643
,6C:B2:FD:CE:31:0C,xl,0.00,1683328718
,6C:B2:FD:CE:31:0C,xl,0.00,1683328779
,6C:B2:FD:CE:31:0C,xl,0.00,1683328856
,6C:B2:FD:CE:31:0C,deg_c,25.25,1683328962
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683328962
,6C:B2:FD:CE:31:0C,xl,0.00,1683328918
,6C:B2:FD:CE:31:0C,xl,0.00,1683328986
,6C:B2:FD:CE:31:0C,xl,0.00,1683329046
,6C:B2:FD:CE:31:0C,deg_c,24.50,1683329262
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683329262
,6C:B2:FD:CE:31:0C,xl,0.00,1683329295
,6C:B2:FD:CE:31:0C,xl,0.00,1683329387
,6C:B2:FD:CE:31:0C,xl,0.00,1683329472
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683329562
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683329562
,6C:B2:FD:CE:31:0C,xl,0.00,1683329572
,6C:B2:FD:CE:31:0C,xl,0.00,1683329663
,6C:B2:FD:CE:31:0C,xl,0.00,1683329724
,6C:B2:FD:CE:31:0C,xl,0.00,1683329793
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683329862
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683329862
,6C:B2:FD:CE:31:0C,xl,0.00,1683329853
,6C:B2:FD:CE:31:0C,xl,0.00,1683329913
,6C:B2:FD:CE:31:0C,xl,0.00,1683329974
,6C:B2:FD:CE:31:0C,xl,0.00,1683330034
,6C:B2:FD:CE:31:0C,xl,0.00,1683330095
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683330162
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683330162
,6C:B2:FD:CE:31:0C,xl,0.00,1683330156
,6C:B2:FD:CE:31:0C,xl,0.00,1683330217
,6C:B2:FD:CE:31:0C,xl,0.00,1683330277
,6C:B2:FD:CE:31:0C,xl,0.00,1683330341
,6C:B2:FD:CE:31:0C,deg_c,25.25,1683330462
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683330462
,6C:B2:FD:CE:31:0C,xl,0.00,1683330409
,6C:B2:FD:CE:31:0C,xl,0.00,1683330469
,6C:B2:FD:CE:31:0C,xl,0.00,1683330530
,6C:B2:FD:CE:31:0C,xl,0.00,1683330595
,6C:B2:FD:CE:31:0C,xl,0.00,1683330656
,6C:B2:FD:CE:31:0C,deg_c,25.25,1683330762
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683330762
,6C:B2:FD:CE:31:0C,xl,0.00,1683330717
,6C:B2:FD:CE:31:0C,xl,0.00,1683330782
,6C:B2:FD:CE:31:0C,xl,0.00,1683330922
,6C:B2:FD:CE:31:0C,xl,0.00,1683330982
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683331062
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683331062
,6C:B2:FD:CE:31:0C,xl,0.00,1683331043
,6C:B2:FD:CE:31:0C,xl,0.00,1683331103
,6C:B2:FD:CE:31:0C,xl,0.00,1683331164
,6C:B2:FD:CE:31:0C,xl,0.00,1683331224
,6C:B2:FD:CE:31:0C,xl,0.00,1683331284
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683331362
,6C:B2:FD:CE:31:0C,vbatt,3.84,1683331362
,6C:B2:FD:CE:31:0C,xl,0.00,1683331345
,6C:B2:FD:CE:31:0C,xl,0.00,1683331405
,6C:B2:FD:CE:31:0C,xl,0.00,1683331467
,6C:B2:FD:CE:31:0C,xl,0.00,1683331529
,6C:B2:FD:CE:31:0C,xl,0.00,1683331590
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683331662
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683331662
,6C:B2:FD:CE:31:0C,xl,0.00,1683331650
,6C:B2:FD:CE:31:0C,xl,0.00,1683331711
,6C:B2:FD:CE:31:0C,xl,0.00,1683331771
,6C:B2:FD:CE:31:0C,xl,0.00,1683331836
,6C:B2:FD:CE:31:0C,xl,0.00,1683331896
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683331962
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683331962
,6C:B2:FD:CE:31:0C,xl,0.00,1683331957
,6C:B2:FD:CE:31:0C,xl,0.00,1683332018
,6C:B2:FD:CE:31:0C,xl,0.00,1683332083
,6C:B2:FD:CE:31:0C,xl,0.00,1683332145
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683332262
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683332262
,6C:B2:FD:CE:31:0C,xl,0.00,1683332206
,6C:B2:FD:CE:31:0C,xl,0.00,1683332267
,6C:B2:FD:CE:31:0C,xl,0.00,1683332327
,6C:B2:FD:CE:31:0C,xl,0.00,1683332388
,6C:B2:FD:CE:31:0C,xl,0.00,1683332448
,6C:B2:FD:CE:31:0C,deg_c,24.00,1683332562
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683332562
,6C:B2:FD:CE:31:0C,xl,0.00,1683332508
,6C:B2:FD:CE:31:0C,xl,0.00,1683332569
,6C:B2:FD:CE:31:0C,xl,0.00,1683332629
,6C:B2:FD:CE:31:0C,xl,0.00,1683332689
,6C:B2:FD:CE:31:0C,xl,0.00,1683332749
,6C:B2:FD:CE:31:0C,deg_c,23.00,1683332862
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683332862
,6C:B2:FD:CE:31:0C,xl,0.00,1683332810
,6C:B2:FD:CE:31:0C,xl,0.00,1683332870
,6C:B2:FD:CE:31:0C,xl,0.00,1683332930
,6C:B2:FD:CE:31:0C,xl,0.00,1683332991
,6C:B2:FD:CE:31:0C,xl,0.00,1683333052
,6C:B2:FD:CE:31:0C,deg_c,22.75,1683333162
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683333162
,6C:B2:FD:CE:31:0C,xl,0.00,1683333112
,6C:B2:FD:CE:31:0C,xl,0.00,1683333172
,6C:B2:FD:CE:31:0C,xl,0.00,1683333232
,6C:B2:FD:CE:31:0C,xl,0.00,1683333293
,6C:B2:FD:CE:31:0C,xl,0.00,1683333353
,6C:B2:FD:CE:31:0C,deg_c,22.00,1683333462
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683333462
,6C:B2:FD:CE:31:0C,xl,0.00,1683333414
,6C:B2:FD:CE:31:0C,xl,0.00,1683333474
,6C:B2:FD:CE:31:0C,xl,0.00,1683333534
,6C:B2:FD:CE:31:0C,xl,0.00,1683333594
,6C:B2:FD:CE:31:0C,xl,0.00,1683333655
,6C:B2:FD:CE:31:0C,deg_c,22.00,1683333762
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683333762
,6C:B2:FD:CE:31:0C,xl,0.00,1683333716
,6C:B2:FD:CE:31:0C,xl,0.00,1683333776
,6C:B2:FD:CE:31:0C,xl,0.00,1683333837
,6C:B2:FD:CE:31:0C,xl,0.00,1683333900
,6C:B2:FD:CE:31:0C,xl,0.00,1683333961
,6C:B2:FD:CE:31:0C,deg_c,22.00,1683334062
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683334062
,6C:B2:FD:CE:31:0C,xl,0.00,1683334021
,6C:B2:FD:CE:31:0C,xl,0.00,1683334082
,6C:B2:FD:CE:31:0C,xl,0.00,1683334142
,6C:B2:FD:CE:31:0C,xl,0.00,1683334202
,6C:B2:FD:CE:31:0C,xl,0.00,1683334262
,6C:B2:FD:CE:31:0C,deg_c,22.00,1683334362
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683334362
,6C:B2:FD:CE:31:0C,xl,0.00,1683334323
,6C:B2:FD:CE:31:0C,xl,0.00,1683334384
,6C:B2:FD:CE:31:0C,xl,0.00,1683334444
,6C:B2:FD:CE:31:0C,xl,0.00,1683334504
,6C:B2:FD:CE:31:0C,xl,0.00,1683334564
,6C:B2:FD:CE:31:0C,deg_c,20.00,1683334662
,6C:B2:FD:CE:31:0C,vbatt,3.81,1683334662
,6C:B2:FD:CE:31:0C,xl,0.00,1683334624
,6C:B2:FD:CE:31:0C,xl,0.00,1683334685
,6C:B2:FD:CE:31:0C,xl,0.00,1683334745
,6C:B2:FD:CE:31:0C,xl,0.00,1683334805
,6C:B2:FD:CE:31:0C,xl,0.00,1683334865
,6C:B2:FD:CE:31:0C,deg_c,20.75,1683334962
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683334962
,6C:B2:FD:CE:31:0C,xl,0.00,1683334926
,6C:B2:FD:CE:31:0C,xl,0.00,1683334987
,6C:B2:FD:CE:31:0C,xl,0.00,1683335047
,6C:B2:FD:CE:31:0C,xl,0.00,1683335110
,6C:B2:FD:CE:31:0C,xl,0.00,1683335170
,6C:B2:FD:CE:31:0C,deg_c,21.00,1683335262
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683335262
,6C:B2:FD:CE:31:0C,xl,0.00,1683335231
,6C:B2:FD:CE:31:0C,xl,0.00,1683335291
,6C:B2:FD:CE:31:0C,xl,0.00,1683335351
,6C:B2:FD:CE:31:0C,xl,0.00,1683335412
,6C:B2:FD:CE:31:0C,xl,0.00,1683335472
,6C:B2:FD:CE:31:0C,deg_c,19.75,1683335562
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683335562
,6C:B2:FD:CE:31:0C,xl,0.00,1683335533
,6C:B2:FD:CE:31:0C,xl,0.00,1683335593
,6C:B2:FD:CE:31:0C,xl,0.00,1683335655
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683335862
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683335862
,6C:B2:FD:CE:31:0C,xl,0.00,1683335802
,6C:B2:FD:CE:31:0C,xl,0.00,1683335864
,6C:B2:FD:CE:31:0C,xl,0.00,1683335928
,6C:B2:FD:CE:31:0C,xl,0.00,1683336012
,6C:B2:FD:CE:31:0C,xl,0.00,1683336076
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683336162
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683336162
,6C:B2:FD:CE:31:0C,xl,0.00,1683336139
,6C:B2:FD:CE:31:0C,xl,0.00,1683336218
,6C:B2:FD:CE:31:0C,xl,0.00,1683336287
,6C:B2:FD:CE:31:0C,xl,0.00,1683336356
,6C:B2:FD:CE:31:0C,deg_c,18.75,1683336462
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683336462
,6C:B2:FD:CE:31:0C,xl,0.00,1683336446
,6C:B2:FD:CE:31:0C,xl,0.00,1683336514
,6C:B2:FD:CE:31:0C,xl,0.00,1683336632
,6C:B2:FD:CE:31:0C,xl,0.00,1683336697
,6C:B2:FD:CE:31:0C,deg_c,19.75,1683336762
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683336762
,6C:B2:FD:CE:31:0C,xl,0.00,1683336766
,6C:B2:FD:CE:31:0C,xl,0.00,1683336830
,6C:B2:FD:CE:31:0C,xl,0.00,1683336894
,6C:B2:FD:CE:31:0C,xl,0.00,1683336959
,6C:B2:FD:CE:31:0C,deg_c,19.50,1683337061
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683337061
,6C:B2:FD:CE:31:0C,xl,0.00,1683337024
,6C:B2:FD:CE:31:0C,xl,0.00,1683337085
,6C:B2:FD:CE:31:0C,xl,0.00,1683337148
,6C:B2:FD:CE:31:0C,xl,0.00,1683337218
,6C:B2:FD:CE:31:0C,xl,0.00,1683337295
,6C:B2:FD:CE:31:0C,deg_c,19.50,1683337361
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683337361
,6C:B2:FD:CE:31:0C,xl,0.00,1683337358
,6C:B2:FD:CE:31:0C,xl,0.00,1683337428
,6C:B2:FD:CE:31:0C,xl,0.00,1683337496
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683337661
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683337661
,6C:B2:FD:CE:31:0C,xl,0.00,1683337611
,6C:B2:FD:CE:31:0C,xl,0.00,1683337716
,6C:B2:FD:CE:31:0C,xl,0.00,1683337778
,6C:B2:FD:CE:31:0C,xl,0.00,1683337846
,6C:B2:FD:CE:31:0C,deg_c,18.75,1683337961
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683337961
,6C:B2:FD:CE:31:0C,xl,0.00,1683337907
,6C:B2:FD:CE:31:0C,xl,0.00,1683337968
,6C:B2:FD:CE:31:0C,xl,0.00,1683338040
,6C:B2:FD:CE:31:0C,xl,0.00,1683338110
,6C:B2:FD:CE:31:0C,xl,0.00,1683338184
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683338261
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683338261
,6C:B2:FD:CE:31:0C,xl,0.00,1683338318
,6C:B2:FD:CE:31:0C,xl,0.00,1683338379
,6C:B2:FD:CE:31:0C,xl,0.00,1683338439
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683338561
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683338561
,6C:B2:FD:CE:31:0C,xl,0.00,1683338509
,6C:B2:FD:CE:31:0C,xl,0.00,1683338575
,6C:B2:FD:CE:31:0C,xl,0.00,1683338640
,6C:B2:FD:CE:31:0C,xl,0.00,1683338714
,6C:B2:FD:CE:31:0C,xl,0.00,1683338779
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683338861
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683338861
,6C:B2:FD:CE:31:0C,xl,0.00,1683338842
,6C:B2:FD:CE:31:0C,xl,0.00,1683338905
,6C:B2:FD:CE:31:0C,xl,0.00,1683338994
,6C:B2:FD:CE:31:0C,xl,0.00,1683339055
,6C:B2:FD:CE:31:0C,deg_c,18.25,1683339161
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683339161
,6C:B2:FD:CE:31:0C,xl,0.00,1683339115
,6C:B2:FD:CE:31:0C,xl,0.00,1683339175
,6C:B2:FD:CE:31:0C,xl,0.00,1683339242
,6C:B2:FD:CE:31:0C,xl,0.00,1683339303
,6C:B2:FD:CE:31:0C,xl,0.00,1683339363
,6C:B2:FD:CE:31:0C,deg_c,19.25,1683339461
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683339461
,6C:B2:FD:CE:31:0C,xl,0.00,1683339423
,6C:B2:FD:CE:31:0C,xl,0.00,1683339484
,6C:B2:FD:CE:31:0C,xl,0.00,1683339545
,6C:B2:FD:CE:31:0C,xl,0.00,1683339608
,6C:B2:FD:CE:31:0C,xl,0.00,1683339669
,6C:B2:FD:CE:31:0C,deg_c,19.25,1683339761
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683339761
,6C:B2:FD:CE:31:0C,xl,0.00,1683339729
,6C:B2:FD:CE:31:0C,xl,0.00,1683339795
,6C:B2:FD:CE:31:0C,xl,0.00,1683339855
,6C:B2:FD:CE:31:0C,xl,0.00,1683339915
,6C:B2:FD:CE:31:0C,xl,0.00,1683339976
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683340061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683340061
,6C:B2:FD:CE:31:0C,xl,0.00,1683340036
,6C:B2:FD:CE:31:0C,xl,0.00,1683340097
,6C:B2:FD:CE:31:0C,xl,0.00,1683340157
,6C:B2:FD:CE:31:0C,xl,0.00,1683340217
,6C:B2:FD:CE:31:0C,xl,0.00,1683340278
,6C:B2:FD:CE:31:0C,deg_c,18.25,1683340361
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683340361
,6C:B2:FD:CE:31:0C,xl,0.00,1683340339
,6C:B2:FD:CE:31:0C,xl,0.00,1683340400
,6C:B2:FD:CE:31:0C,xl,0.00,1683340460
,6C:B2:FD:CE:31:0C,xl,0.00,1683340520
,6C:B2:FD:CE:31:0C,xl,0.00,1683340581
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683340661
,6C:B2:FD:CE:31:0C,vbatt,3.83,1683340661
,6C:B2:FD:CE:31:0C,xl,0.00,1683340641
,6C:B2:FD:CE:31:0C,xl,0.00,1683340701
,6C:B2:FD:CE:31:0C,xl,0.00,1683340762
,6C:B2:FD:CE:31:0C,xl,0.00,1683340823
,6C:B2:FD:CE:31:0C,xl,0.00,1683340886
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683340961
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683340961
,6C:B2:FD:CE:31:0C,xl,0.00,1683340946
,6C:B2:FD:CE:31:0C,xl,0.00,1683341007
,6C:B2:FD:CE:31:0C,xl,0.00,1683341071
,6C:B2:FD:CE:31:0C,xl,0.00,1683341132
,6C:B2:FD:CE:31:0C,xl,0.00,1683341192
,6C:B2:FD:CE:31:0C,deg_c,19.25,1683341261
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683341261
,6C:B2:FD:CE:31:0C,xl,0.00,1683341299
,6C:B2:FD:CE:31:0C,xl,0.00,1683341359
,6C:B2:FD:CE:31:0C,xl,0.00,1683341421
,6C:B2:FD:CE:31:0C,xl,0.00,1683341481
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683341561
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683341561
,6C:B2:FD:CE:31:0C,xl,0.00,1683341541
,6C:B2:FD:CE:31:0C,xl,0.00,1683341603
,6C:B2:FD:CE:31:0C,xl,0.00,1683341664
,6C:B2:FD:CE:31:0C,xl,0.00,1683341724
,6C:B2:FD:CE:31:0C,xl,0.00,1683341785
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683341861
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683341861
,6C:B2:FD:CE:31:0C,xl,0.00,1683341845
,6C:B2:FD:CE:31:0C,xl,0.00,1683341907
,6C:B2:FD:CE:31:0C,xl,0.00,1683341967
,6C:B2:FD:CE:31:0C,xl,0.00,1683342028
,6C:B2:FD:CE:31:0C,xl,0.00,1683342094
,6C:B2:FD:CE:31:0C,deg_c,20.00,1683342161
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683342161
,6C:B2:FD:CE:31:0C,xl,0.00,1683342159
,6C:B2:FD:CE:31:0C,xl,0.00,1683342220
,6C:B2:FD:CE:31:0C,xl,0.00,1683342281
,6C:B2:FD:CE:31:0C,xl,0.00,1683342341
,6C:B2:FD:CE:31:0C,xl,0.00,1683342401
,6C:B2:FD:CE:31:0C,deg_c,21.25,1683342461
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683342461
,6C:B2:FD:CE:31:0C,xl,0.00,1683342462
,6C:B2:FD:CE:31:0C,xl,0.00,1683342523
,6C:B2:FD:CE:31:0C,xl,0.00,1683342583
,6C:B2:FD:CE:31:0C,xl,0.00,1683342644
,6C:B2:FD:CE:31:0C,deg_c,21.25,1683342761
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683342761
,6C:B2:FD:CE:31:0C,xl,0.00,1683342705
,6C:B2:FD:CE:31:0C,xl,0.00,1683342765
,6C:B2:FD:CE:31:0C,xl,0.00,1683342826
,6C:B2:FD:CE:31:0C,xl,0.00,1683342889
,6C:B2:FD:CE:31:0C,xl,0.00,1683342954
,6C:B2:FD:CE:31:0C,deg_c,21.00,1683343061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683343061
,6C:B2:FD:CE:31:0C,xl,0.00,1683343017
,6C:B2:FD:CE:31:0C,xl,0.00,1683343077
,6C:B2:FD:CE:31:0C,xl,0.00,1683343137
,6C:B2:FD:CE:31:0C,xl,0.00,1683343199
,6C:B2:FD:CE:31:0C,xl,0.00,1683343259
,6C:B2:FD:CE:31:0C,deg_c,20.00,1683343361
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683343361
,6C:B2:FD:CE:31:0C,xl,0.00,1683343319
,6C:B2:FD:CE:31:0C,xl,0.00,1683343379
,6C:B2:FD:CE:31:0C,xl,0.00,1683343443
,6C:B2:FD:CE:31:0C,xl,0.00,1683343506
,6C:B2:FD:CE:31:0C,xl,0.00,1683343573
,6C:B2:FD:CE:31:0C,deg_c,19.00,1683343661
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683343661
,6C:B2:FD:CE:31:0C,xl,0.00,1683343685
,6C:B2:FD:CE:31:0C,xl,0.00,1683343754
,6C:B2:FD:CE:31:0C,xl,0.00,1683343822
,6C:B2:FD:CE:31:0C,xl,0.00,1683343882
,6C:B2:FD:CE:31:0C,deg_c,19.25,1683343961
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683343961
,6C:B2:FD:CE:31:0C,xl,0.00,1683343942
,6C:B2:FD:CE:31:0C,xl,0.00,1683344006
,6C:B2:FD:CE:31:0C,xl,0.00,1683344068
,6C:B2:FD:CE:31:0C,xl,0.00,1683344152
,6C:B2:FD:CE:31:0C,deg_c,18.00,1683344261
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683344261
,6C:B2:FD:CE:31:0C,xl,0.00,1683344241
,6C:B2:FD:CE:31:0C,xl,0.00,1683344302
,6C:B2:FD:CE:31:0C,xl,0.00,1683344383
,6C:B2:FD:CE:31:0C,xl,0.00,1683344484
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683344561
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683344561
,6C:B2:FD:CE:31:0C,xl,0.00,1683344546
,6C:B2:FD:CE:31:0C,xl,0.00,1683344609
,6C:B2:FD:CE:31:0C,xl,0.00,1683344670
,6C:B2:FD:CE:31:0C,xl,0.00,1683344744
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683344861
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683344861
,6C:B2:FD:CE:31:0C,xl,0.00,1683344815
,6C:B2:FD:CE:31:0C,xl,0.00,1683344890
,6C:B2:FD:CE:31:0C,xl,0.00,1683344961
,6C:B2:FD:CE:31:0C,xl,0.00,1683345054
,6C:B2:FD:CE:31:0C,deg_c,16.25,1683345161
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683345161
,6C:B2:FD:CE:31:0C,xl,0.00,1683345123
,6C:B2:FD:CE:31:0C,xl,0.00,1683345191
,6C:B2:FD:CE:31:0C,xl,0.00,1683345261
,6C:B2:FD:CE:31:0C,xl,0.00,1683345329
,6C:B2:FD:CE:31:0C,xl,0.00,1683345393
,6C:B2:FD:CE:31:0C,deg_c,16.00,1683345461
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683345461
,6C:B2:FD:CE:31:0C,xl,0.00,1683345468
,6C:B2:FD:CE:31:0C,xl,0.00,1683345539
,6C:B2:FD:CE:31:0C,xl,0.00,1683345601
,6C:B2:FD:CE:31:0C,xl,0.00,1683345663
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683345761
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683345761
,6C:B2:FD:CE:31:0C,xl,0.00,1683345755
,6C:B2:FD:CE:31:0C,xl,0.00,1683345816
,6C:B2:FD:CE:31:0C,xl,0.00,1683345876
,6C:B2:FD:CE:31:0C,xl,0.00,1683345936
,6C:B2:FD:CE:31:0C,xl,0.00,1683345997
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683346061
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683346061
,6C:B2:FD:CE:31:0C,xl,0.00,1683346093
,6C:B2:FD:CE:31:0C,xl,0.00,1683346164
,6C:B2:FD:CE:31:0C,xl,0.00,1683346280
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683346361
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683346361
,6C:B2:FD:CE:31:0C,xl,0.00,1683346340
,6C:B2:FD:CE:31:0C,xl,0.00,1683346401
,6C:B2:FD:CE:31:0C,xl,0.00,1683346461
,6C:B2:FD:CE:31:0C,xl,0.00,1683346521
,6C:B2:FD:CE:31:0C,xl,0.00,1683346582
,6C:B2:FD:CE:31:0C,deg_c,16.75,1683346661
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683346661
,6C:B2:FD:CE:31:0C,xl,0.00,1683346646
,6C:B2:FD:CE:31:0C,xl,0.00,1683346744
,6C:B2:FD:CE:31:0C,xl,0.00,1683346805
,6C:B2:FD:CE:31:0C,xl,0.00,1683346898
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683346961
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683346961
,6C:B2:FD:CE:31:0C,xl,0.00,1683346970
,6C:B2:FD:CE:31:0C,xl,0.00,1683347032
,6C:B2:FD:CE:31:0C,xl,0.00,1683347095
,6C:B2:FD:CE:31:0C,xl,0.00,1683347163
,6C:B2:FD:CE:31:0C,deg_c,17.00,1683347261
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683347261
,6C:B2:FD:CE:31:0C,xl,0.00,1683347227
,6C:B2:FD:CE:31:0C,xl,0.00,1683347291
,6C:B2:FD:CE:31:0C,xl,0.00,1683347416
,6C:B2:FD:CE:31:0C,xl,0.00,1683347477
,6C:B2:FD:CE:31:0C,deg_c,17.25,1683347561
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683347561
,6C:B2:FD:CE:31:0C,xl,0.00,1683347542
,6C:B2:FD:CE:31:0C,xl,0.00,1683347607
,6C:B2:FD:CE:31:0C,xl,0.00,1683347668
,6C:B2:FD:CE:31:0C,xl,0.00,1683347754
,6C:B2:FD:CE:31:0C,deg_c,17.75,1683347861
,6C:B2:FD:CE:31:0C,vbatt,3.82,1683347861
