subject,my_mac,data_type,data_value,local_time
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309190
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309253
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309314
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309374
,6C:B2:FD:CE:2D:F5,deg_c,31.50,1683309445
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683309445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309436
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309496
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309557
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309617
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309677
,6C:B2:FD:CE:2D:F5,deg_c,32.25,1683309745
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683309745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309738
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309798
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309858
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309931
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683310045
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683310045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683309994
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310065
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310151
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310223
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310283
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683310345
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683310345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310343
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310404
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310464
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310524
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683310645
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683310645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310586
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310646
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310706
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310767
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310827
,6C:B2:FD:CE:2D:F5,deg_c,32.75,1683310945
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683310945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310887
,6C:B2:FD:CE:2D:F5,xl,0.00,1683310948
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311018
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311079
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311142
,6C:B2:FD:CE:2D:F5,deg_c,32.25,1683311245
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683311245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311210
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311277
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311382
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311444
,6C:B2:FD:CE:2D:F5,deg_c,32.25,1683311545
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683311545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311505
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311565
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311626
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311687
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311747
,6C:B2:FD:CE:2D:F5,deg_c,31.75,1683311845
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683311845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311808
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311868
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311928
,6C:B2:FD:CE:2D:F5,xl,0.00,1683311989
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312051
,6C:B2:FD:CE:2D:F5,deg_c,31.75,1683312145
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683312145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312118
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312178
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312238
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312299
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312359
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683312445
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683312445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312419
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312491
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312554
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312614
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312675
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683312745
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683312745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312735
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312795
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312856
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312916
,6C:B2:FD:CE:2D:F5,xl,0.00,1683312978
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683313045
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683313045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313038
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313099
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313159
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313219
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313281
,6C:B2:FD:CE:2D:F5,deg_c,32.00,1683313345
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683313345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313341
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313402
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313462
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313522
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313583
,6C:B2:FD:CE:2D:F5,deg_c,31.75,1683313645
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683313645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313643
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313703
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313802
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313870
,6C:B2:FD:CE:2D:F5,deg_c,31.00,1683313945
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683313945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683313969
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314029
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314118
,6C:B2:FD:CE:2D:F5,deg_c,31.00,1683314245
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683314245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314190
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314259
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314319
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314454
,6C:B2:FD:CE:2D:F5,deg_c,30.75,1683314545
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683314545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314615
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314681
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314771
,6C:B2:FD:CE:2D:F5,deg_c,30.50,1683314845
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683314845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314838
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314921
,6C:B2:FD:CE:2D:F5,xl,0.00,1683314984
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315044
,6C:B2:FD:CE:2D:F5,deg_c,31.00,1683315145
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683315145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315104
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315166
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315227
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315312
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315375
,6C:B2:FD:CE:2D:F5,deg_c,30.50,1683315445
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683315445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315456
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315518
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315590
,6C:B2:FD:CE:2D:F5,deg_c,30.75,1683315745
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683315745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315763
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315824
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315885
,6C:B2:FD:CE:2D:F5,xl,0.00,1683315945
,6C:B2:FD:CE:2D:F5,deg_c,30.50,1683316045
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683316045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316006
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316066
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316194
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316261
,6C:B2:FD:CE:2D:F5,deg_c,30.75,1683316345
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683316345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316364
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316548
,6C:B2:FD:CE:2D:F5,deg_c,31.00,1683316645
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683316645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316617
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316680
,6C:B2:FD:CE:2D:F5,deg_c,30.00,1683316945
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683316945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683316905
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317046
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317106
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317174
,6C:B2:FD:CE:2D:F5,deg_c,29.75,1683317245
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683317245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317239
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317302
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317388
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317449
,6C:B2:FD:CE:2D:F5,deg_c,30.25,1683317545
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683317545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317514
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317577
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317637
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317699
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317762
,6C:B2:FD:CE:2D:F5,deg_c,29.25,1683317845
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683317845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317823
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317883
,6C:B2:FD:CE:2D:F5,xl,0.00,1683317944
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318004
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318064
,6C:B2:FD:CE:2D:F5,deg_c,30.25,1683318145
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683318145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318125
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318186
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318246
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318307
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318367
,6C:B2:FD:CE:2D:F5,deg_c,29.75,1683318445
,6C:B2:FD:CE:2D:F5,vbatt,3.74,1683318445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318427
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318488
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318548
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318609
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318669
,6C:B2:FD:CE:2D:F5,deg_c,29.75,1683318745
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683318745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318764
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318831
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318892
,6C:B2:FD:CE:2D:F5,xl,0.00,1683318953
,6C:B2:FD:CE:2D:F5,deg_c,30.50,1683319045
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683319045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319013
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319074
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319137
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319198
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319262
,6C:B2:FD:CE:2D:F5,deg_c,30.00,1683319345
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683319345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319331
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319391
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319452
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319514
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319575
,6C:B2:FD:CE:2D:F5,deg_c,29.00,1683319645
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683319645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319636
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319696
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319757
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319817
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319877
,6C:B2:FD:CE:2D:F5,deg_c,28.00,1683319945
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683319945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683319940
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320001
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320062
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320123
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320183
,6C:B2:FD:CE:2D:F5,deg_c,28.50,1683320245
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683320245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320243
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320303
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320364
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320424
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320484
,6C:B2:FD:CE:2D:F5,deg_c,27.25,1683320545
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683320545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320544
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320605
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320665
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320725
,6C:B2:FD:CE:2D:F5,deg_c,29.25,1683320845
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683320845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320787
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320847
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320907
,6C:B2:FD:CE:2D:F5,xl,0.00,1683320968
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321028
,6C:B2:FD:CE:2D:F5,deg_c,28.25,1683321145
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683321145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321088
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321149
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321209
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321269
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321330
,6C:B2:FD:CE:2D:F5,deg_c,28.50,1683321445
,6C:B2:FD:CE:2D:F5,vbatt,3.70,1683321445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321390
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321451
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321511
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321573
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321633
,6C:B2:FD:CE:2D:F5,deg_c,28.75,1683321745
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683321745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321693
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321754
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321814
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321874
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321934
,6C:B2:FD:CE:2D:F5,deg_c,27.00,1683322045
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683322045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683321995
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322055
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322115
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322175
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322238
,6C:B2:FD:CE:2D:F5,deg_c,27.00,1683322345
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683322345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322298
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322361
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322421
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322482
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322542
,6C:B2:FD:CE:2D:F5,deg_c,28.00,1683322645
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683322645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322603
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322663
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322723
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322784
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322845
,6C:B2:FD:CE:2D:F5,deg_c,27.25,1683322945
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683322945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322905
,6C:B2:FD:CE:2D:F5,xl,0.00,1683322966
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323027
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323088
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323148
,6C:B2:FD:CE:2D:F5,deg_c,27.75,1683323245
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683323245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323209
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323269
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323329
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323389
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323450
,6C:B2:FD:CE:2D:F5,deg_c,28.50,1683323545
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683323545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323511
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323572
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323632
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323692
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323753
,6C:B2:FD:CE:2D:F5,deg_c,29.00,1683323845
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683323845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323813
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323873
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323934
,6C:B2:FD:CE:2D:F5,xl,0.00,1683323995
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324082
,6C:B2:FD:CE:2D:F5,deg_c,27.25,1683324145
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683324145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324153
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324225
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324286
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324347
,6C:B2:FD:CE:2D:F5,deg_c,26.75,1683324445
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683324445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324473
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324562
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324625
,6C:B2:FD:CE:2D:F5,deg_c,25.75,1683324745
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683324745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324690
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324751
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324812
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324872
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324932
,6C:B2:FD:CE:2D:F5,deg_c,26.25,1683325045
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683325045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683324994
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325054
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325114
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325174
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325235
,6C:B2:FD:CE:2D:F5,deg_c,27.00,1683325345
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683325345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325295
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325356
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325416
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325476
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325537
,6C:B2:FD:CE:2D:F5,deg_c,27.75,1683325645
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683325645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325597
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325657
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325718
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325778
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325838
,6C:B2:FD:CE:2D:F5,deg_c,24.25,1683325945
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683325945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325899
,6C:B2:FD:CE:2D:F5,xl,0.00,1683325959
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326021
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326081
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326142
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683326245
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683326245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326202
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326262
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326399
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326459
,6C:B2:FD:CE:2D:F5,deg_c,25.75,1683326545
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683326545
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326520
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326594
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326656
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326716
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326776
,6C:B2:FD:CE:2D:F5,deg_c,28.50,1683326845
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683326845
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326837
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326897
,6C:B2:FD:CE:2D:F5,xl,0.00,1683326959
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327019
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327080
,6C:B2:FD:CE:2D:F5,deg_c,25.50,1683327145
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683327145
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327140
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327200
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327260
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327321
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327381
,6C:B2:FD:CE:2D:F5,deg_c,25.00,1683327445
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683327445
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327441
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327501
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327562
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327631
,6C:B2:FD:CE:2D:F5,deg_c,25.25,1683327745
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683327745
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327722
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327820
,6C:B2:FD:CE:2D:F5,xl,0.00,1683327956
,6C:B2:FD:CE:2D:F5,deg_c,26.75,1683328045
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683328045
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328037
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328097
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328157
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328218
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328278
,6C:B2:FD:CE:2D:F5,deg_c,25.75,1683328345
,6C:B2:FD:CE:2D:F5,vbatt,3.73,1683328345
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328342
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328403
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328463
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328523
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328583
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683328645
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683328645
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328644
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328704
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328764
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328825
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683328945
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683328945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328885
,6C:B2:FD:CE:2D:F5,xl,0.00,1683328945
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329006
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329066
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329126
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683329245
,6C:B2:FD:CE:2D:F5,vbatt,3.72,1683329245
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329187
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329247
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329307
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329368
,6C:B2:FD:CE:2D:F5,xl,0.00,1683329428
,6C:B2:FD:CE:2D:F5,deg_c,24.00,1683329545
